company_name,job_position,company_certified,location_certified,user_feedback_score,scam_reports,is_fake,job_description,company_website
TikTok,AI Engineer,1,0,4.0,28,1,"**Position:** AI Engineer
**Company:** TikTok

**Job Description:**
We are seeking a AI Engineer to join our team at TikTok. This role involves performing tasks and responsibilities typical for this position.

TikTok is a certified company. The job location is not certified. The position has a user feedback score of 4.00, and 28 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Wipro,Graphic Designer,0,0,3.31,1,1,"**Position:** Graphic Designer
**Company:** Wipro

**Job Description:**
We are seeking a Graphic Designer to join our team at Wipro. This role involves performing tasks and responsibilities typical for this position.

Wipro is not a certified company. The job location is not certified. The position has a user feedback score of 3.31, and 1 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Baidu,Finance Analyst,1,1,1.87,12,0,"**Position:** Finance Analyst
**Company:** Baidu

**Job Description:**
We are seeking a Finance Analyst to join our team at Baidu. This role involves performing tasks and responsibilities typical for this position.

Baidu is a certified company. The job location is certified. The position has a user feedback score of 1.87, and 12 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Sony,UX Designer,1,1,2.09,41,1,"**Position:** UX Designer
**Company:** Sony

**Job Description:**
We are seeking a UX Designer to join our team at Sony. This role involves performing tasks and responsibilities typical for this position.

Sony is a certified company. The job location is certified. The position has a user feedback score of 2.09, and 41 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Netflix,HR Specialist,0,1,2.75,34,1,"**Position:** HR Specialist
**Company:** Netflix

**Job Description:**
We are seeking a HR Specialist to join our team at Netflix. This role involves performing tasks and responsibilities typical for this position.

Netflix is not a certified company. The job location is certified. The position has a user feedback score of 2.75, and 34 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",https://www.netflix.com
Schneider Electric,Sales Representative,0,1,2.67,31,1,"**Position:** Sales Representative
**Company:** Schneider Electric

**Job Description:**
We are seeking a Sales Representative to join our team at Schneider Electric. This role involves performing tasks and responsibilities typical for this position.

Schneider Electric is not a certified company. The job location is certified. The position has a user feedback score of 2.67, and 31 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Twitter,Customer Service,0,0,1.33,34,1,"**Position:** Customer Service
**Company:** Twitter

**Job Description:**
We are seeking a Customer Service to join our team at Twitter. This role involves performing tasks and responsibilities typical for this position.

Twitter is not a certified company. The job location is not certified. The position has a user feedback score of 1.33, and 34 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",https://twitter.com
TikTok,Software Engineer,1,0,3.5,33,1,"**Position:** Software Engineer
**Company:** TikTok

**Job Description:**
We are seeking a Software Engineer to join our team at TikTok. This role involves performing tasks and responsibilities typical for this position.

TikTok is a certified company. The job location is not certified. The position has a user feedback score of 3.50, and 33 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
SAP,IT Support,0,1,3.67,35,1,"**Position:** IT Support
**Company:** SAP

**Job Description:**
We are seeking a IT Support to join our team at SAP. This role involves performing tasks and responsibilities typical for this position.

SAP is not a certified company. The job location is certified. The position has a user feedback score of 3.67, and 35 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
SAP,Marketing Manager,0,1,3.25,41,1,"**Position:** Marketing Manager
**Company:** SAP

**Job Description:**
We are seeking a Marketing Manager to join our team at SAP. This role involves performing tasks and responsibilities typical for this position.

SAP is not a certified company. The job location is certified. The position has a user feedback score of 3.25, and 41 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Twitter,Operations Manager,1,1,1.1,10,0,"**Position:** Operations Manager
**Company:** Twitter

**Job Description:**
We are seeking a Operations Manager to join our team at Twitter. This role involves performing tasks and responsibilities typical for this position.

Twitter is a certified company. The job location is certified. The position has a user feedback score of 1.10, and 10 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",https://twitter.com
